"조서관리코드","프로젝트코드","지자체","조서유형(구분)","대분류","중분류","소분류","위치명","지역명","면적기정","면적증감코드","면적변경","면적변경후","결정고시관리코드"
"11000AGZ200801037118","11000PPL200105150712","서울특별시","신설","의제처리구역","정비구역","주거환경개선사업","강북구 미아동 791-1395 일대","미아4주거환경개선지구","","","","22127","11000NTC200105150712"
"11000AGZ199802031076","11000PPL199802037637","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","도봉구 도봉동 89,627일대","도봉제1주택재개발구역","0","","","18517.2","11000NTC199802037637"
"11000AGZ199802140976","11000PPL199802147670","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업","강북구 우이동 108번지일대","수유제2주거환경개선지구","15244","","","15452","11000NTC199802147670"
"11000AGZ199803130977","11000PPL199803137745","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업","금천구 시흥1동 118번지 일대","시흥1동제1주거환경개선지구","6858","","","5755","11000NTC199803137745"
"11000AGZ199607131045","11000PPL199607136211","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업","구로구 구로3동 773번지 일대","구로3동1지구","102792","","","85441","11000NTC199607136211"
"11000AGZ199607201046","11000PPL199607206223","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업","구로구 구로동 171번지 일대","구로3-4주거환경개선지구","","","","2582","11000NTC199607206223"
"11000AGZ199804111106","11000PPL199804117855","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","서초구 방배동 2634번지 일대","방배제2주택재개발구역","0","","","21292","11000NTC199804117855"
"11000AGZ199912151239","11000PPL199912159256","서울특별시","신설","의제처리구역","정비구역","주거환경개선사업","구로구 구로6동 313-33번지일대","구로6-1주거환경개선지구","0","","","2879","11000NTC199912159256"
"11000AGZ201407110181","11000PPL201107286192","서울특별시","신설","의제처리구역","정비구역","주택재건축사업","중랑구 망우동 178-1번지 일대","망우 제1구역 주택재건축정비구역","","1","25109.6","25109.6","11000NTC201107286192"
"11000AGZ200302154130","11000PPL200302153835","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","강북구 미아5동 산88-5번지 일대","미아제10주택재개발구역","24202","","","24199","11000NTC200302153835"
"11000AGZ200306244115","11000PPL200306244453","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","구로구 구로동 782-1번지 일대","구로8주택재개발정비구역","19560.1","","","19556.1","11000NTC200306244453"
"11000AGZ200406104489","11000PPL200406106364","서울특별시","정정","의제처리구역","정비구역","주택재개발사업구역","","미아2주택재개발정비구역","18837.3","","","18837","11000NTC200406106364"
"11000AGZ198308222045","11000PPL198308225464","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","구로구 구로동 314번지 일대","구로구역","24200","","","24767","11000NTC198308225464"
"11170AGZ202003270001","11170PPL202003270002","용산구","변경","의제처리구역","정비구역","도시환경정비사업구역","용산구 한강로2가 2-194호 일대","신용산역 북측 도시정비형 재개발정비구역 2구역","22119.8","","","22324.2","11000NTC202006300002"
"11000AGZ202003050002","11000PPL202003050039","서울특별시","신설","의제처리구역","정비구역","주택재건축사업","강동구 천호동 19-1번지 일대","","0","","","28323.5","11000NTC202003050038"
"11000AGZ202003050004","11000PPL202003050041","서울특별시","신설","의제처리구역","정비구역","주택재건축사업","강동구 길동 54번지 일대","삼익파크 재건축사업","0","","","55945","11000NTC202003050040"
"11000AGZ202003050001","11000PPL202003050035","서울특별시","신설","의제처리구역","정비구역","주택재건축사업","강동구 명일동 270번지 일원","","0","","","49502","11000NTC202003050034"
"11000AGZ999999990201","11000PPL201406057220","서울특별시","신설","의제처리구역","정비구역","주택재건축사업","강남구 일원동 689-1번지 일대","일원현대아파트 주택재건축정비사업","","1","44370","44370",""
"11000AGZ999999990515","","서울특별시","신설","의제처리구역","정비구역","주거환경관리사업","구로구 온수동 67번지 일원","온수동 주민참여형재생사업 주거환경관리사업","","1","59472","59472",""
"11000AGZ200901229801","11000PPL200708301387","서울특별시","신설","의제처리구역","정비구역","주택재건축사업","서대문구 연희동 711번지 일대","연희제1주택재건축정비구역","","","","194683.9","11000NTC200708301387"
"11000AGZ200902037682","11000PPL200901022600","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","서울시 성북구 길음동 498번지 일원","주택재개발사업구역_길음2구역","","","","105629","11000NTC200901022600"
"11000AGZ200602277108","11000PPL200512299426","서울특별시","변경","의제처리구역","정비구역","주거환경개선사업","영등포구 영등포동 585번지  일대","영등포 1-1 주거환경개선지구","3618","1","107.6","3725.6","11000NTC200512299426"
"11000AGZ200602277204","11000PPL200602239693","서울특별시","신설","의제처리구역","정비구역","재개발사업구역","영천동 69-20번지 일대","영천주택재개발정비구역","","","","11249.3","11000NTC200602239693"
"11000AGZ200602287205","11000PPL200602239698","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","성동구 행당동 337번지 일대","행당5주택재개발정비구역","28275.99","1","27.78","28303.77","11000NTC200602239698"
"11000AGZ200602287206","11000PPL200602239705","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","성북구 길음동 612-10번지일대","길음제8주택재개발구역","101943","1","1070.5","103013.5","11000NTC200602239705"
"11000AGZ200812269784","11000PPL200711081568","서울특별시","신설","의제처리구역","정비구역","주택재건축사업","영등포구 대림동 886-12 일대","대림2주택재건축정비구역","","","","11252","11000NTC200711081568"
"11000AGZ200807078832","11000PPL200710181503","서울특별시","변경","의제처리구역","정비구역","재개발사업구역","마포구 합정동 418-1 일원","합정1도시환경정비구역","35527","","","37309.4","11000NTC200710181503"
"11000AGZ200807087467","11000PPL200507118584","서울특별시","변경","의제처리구역","정비구역","주택재개발사업구역","마포구 신공덕동 148-134번지 일대","신공덕4주택재개발정비구역","5997","","","5997","11000NTC200507118584"
"11000AGZ200807087469","11000PPL200703020788","서울특별시","변경","의제처리구역","정비구역","재개발사업구역","마포구 신공덕동 148-134번지 일대","신공덕4주택재개발정비구역","5997","","","6010","11000NTC200703020788"
"11000AGZ200807087471","11000PPL200706141124","서울특별시","신설","의제처리구역","정비구역","주택재개발사업구역","마포구 대흥동 60번지 일대","대흥3주택재개발정비구역","","","","28438","11000NTC200706141124"
"11000AGZ201707127163","11000PPL200406256502","서울특별시","신설","의제처리구역","정비구역","주거환경개선사업","용산구 이태원동 225 일대","주건환경개선사업","","1","53000","53000","11000NTC200406256502"
"11000AGZ201707137164","11000PPL200406256502","서울특별시","신설","의제처리구역","정비구역","주거환경개선사업","강북구 미아2동 791-2599","주거환경개선사업","","1","16000","16000","11000NTC200406256502"
"11000AGZ201707190357","11000PPL201702238018","서울특별시","폐지","의제처리구역","정비구역","주택재건축사업","은평구 갈현동 12-248","주택재건축정비예정구역","32000","2","32000","","11000NTC201702238018"
"11000AGZ200406054456","11000PPL200406056347","서울특별시","변경","의제처리구역","정비구역","재개발사업지구","도화동 176-2번지외 12필지","마포로1-35도시환경정비지구","2401","","","2689.19","11000NTC200406056347"
